Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CFI	gene	CFI	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000205403	ENSG00000205403	HGNC:5394													
CHD7	gene	CHD7	Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000171316	ENSG00000171316	HGNC:20626													
CHRNA3	gene	CHRNA3	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bladder dysfunction, autonomic, with impaired pupillary reflex and secondary CAKUT, MIM# 191800			Abnormality of the kidney;HP:0000077	31708116		False	3	100;0;0	8.20	True		ENSG00000080644	ENSG00000080644	HGNC:1957													
CLCN2	gene	CLCN2	Expert Review Green;KidGen_AldoHypertension v38.1.0;Expert Review Green;KidGen_AldoHypertension v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hyperaldosteronism, familial, type II 605635			Abnormality of the kidney;HP:0000077	29403012;29403011		False	3	100;0;0	8.20	False		ENSG00000114859	ENSG00000114859	HGNC:2020													
CLCN5	gene	CLCN5	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green;Expert list;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Dent disease, MIM#300009;Nephrolithiasis, type I, MIM#310468;Proteinuria, low molecular weight, with hypercalciuric nephrocalcinosis, MIM#308990;Hypophosphatemic rickets, MIM#300554			Abnormality of the kidney;HP:0000077	28580211;8559248, 9596078		False	3	75;25;0	8.20	False		ENSG00000171365	ENSG00000171365	HGNC:2023													
CLCN5	gene	CLCN5	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Dent disease, MIM#300009;Proteinuria, low molecular weight, with hypercalciuric nephrocalcinosis, MIM#308990			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000171365	ENSG00000171365	HGNC:2023													
CLCNKB	gene	CLCNKB	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green;Expert Review;Literature;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bartter syndrome, type 3, MIM# 607364;Bartter syndrome, type 4b, digenic, MIM# 613090			Abnormality of the kidney;HP:0000077	18310267;15044642;9326936		False	3	100;0;0	8.20	False		ENSG00000184908	ENSG00000184908	HGNC:2027													
CLDN10	gene	CLDN10	Expert Review Green;KidGen_Magnesium v38.1.0;Expert Review Green;KidGen_Magnesium v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	HELIX syndrome, MIM#617671			Abnormality of the kidney;HP:0000077	28686597		False	3	100;0;0	8.20	False		ENSG00000134873	ENSG00000134873	HGNC:2033													
CLDN16	gene	CLDN16	Expert Review Green;KidGen_Magnesium v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	amelogenesis imperfecta MONDO#0019507, CLDN16-related;Hypomagnesemia 3, renal MIM#248250			Abnormality of the kidney;HP:0000077	16501001;32869508;10878661;26426912		False	3	100;0;0	8.20	False		ENSG00000113946	ENSG00000113946	HGNC:2037													
CLDN19	gene	CLDN19	Expert Review Green;KidGen_Magnesium v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomagnesaemia 5, renal, with ocular involvement, MIM#248190			Abnormality of the kidney;HP:0000077	22422540;27530400;17033971		False	3	100;0;0	8.20	False		ENSG00000164007	ENSG00000164007	HGNC:2040													
CNNM2	gene	CNNM2	Expert Review Green;KidGen_Magnesium v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Hypomagnesemia 6, renal MIM#613882;Hypomagnesemia, seizures, and mental retardation MIM#616418			Abnormality of the kidney;HP:0000077	35170241;34604137		False	3	100;0;0	8.20	False		ENSG00000148842	ENSG00000148842	HGNC:103													
COL4A1	gene	COL4A1	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps, MIM#	611773"			Abnormality of the kidney;HP:0000077	25719457;15882279		False	3	100;0;0	8.20	True		ENSG00000187498	ENSG00000187498	HGNC:2202													
COL4A1	gene	COL4A1	Expert Review Green;Expert list;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps, MIM#611773			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000187498	ENSG00000187498	HGNC:2202													
COL4A3	gene	COL4A3	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000169031	ENSG00000169031	HGNC:2204													
COL4A3	gene	COL4A3	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Alport syndrome 2, autosomal recessive, MIM# 203780;Alport syndrome 3, autosomal dominant, MIM# 104200			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000169031	ENSG00000169031	HGNC:2204													
COL4A4	gene	COL4A4	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Alport syndrome 2, autosomal recessive, 203780;Thin basement membrane nephropathy (TBMN), AD;Focal segmental glomerulosclerosis (FSGS), AD			Abnormality of the kidney;HP:0000077	17942953;24052634;12631110;26346198;30450445		False	3	100;0;0	8.20	True		ENSG00000081052	ENSG00000081052	HGNC:2206													
COL4A4	gene	COL4A4	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000081052	ENSG00000081052	HGNC:2206													
COL4A5	gene	COL4A5	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Alport syndrome 1, X-linked, MIM# 301050			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000188153	ENSG00000188153	HGNC:2207													
COL4A5	gene	COL4A5	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Alport syndrome 1, X-linked, MIM# 301050			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000188153	ENSG00000188153	HGNC:2207													
COQ2	gene	COQ2	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000173085	ENSG00000173085	HGNC:25223													
COQ6	gene	COQ6	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000119723	ENSG00000119723	HGNC:20233													
COQ8B	gene	COQ8B	Expert Review Green;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 9, MIM#615573			Abnormality of the kidney;HP:0000077	24270420		False	3	100;0;0	8.20	True		ENSG00000123815	ENSG00000123815	HGNC:19041													
CPT2	gene	CPT2	Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	CPT II deficiency, lethal neonatal 608836;CPT II deficiency, infantile 600649;CPT II deficiency, myopathic, stress-induced 255110			Abnormality of the kidney;HP:0000077	11477613;12410208;8358442;8651281		False	3	100;0;0	8.20	False		ENSG00000157184	ENSG00000157184	HGNC:2330													
CRB2	gene	CRB2	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	"Ventriculomegaly with cystic kidney disease, MIM#	219730"			Abnormality of the kidney;HP:0000077	25557780;33687977;32051522;30212996		False	3	100;0;0	8.20	True		ENSG00000148204	ENSG00000148204	HGNC:18688													
CRB2	gene	CRB2	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ventriculomegaly with cystic kidney disease, MIM# 219730			Abnormality of the kidney;HP:0000077	25557780;33687977;32051522;30212996		False	3	100;0;0	8.20	True		ENSG00000148204	ENSG00000148204	HGNC:18688													
CSPP1	gene	CSPP1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 21, MIM# 615636;MONDO:0014288			Abnormality of the kidney;HP:0000077	24360808;24360803;24360807;25997910		False	3	100;0;0	8.20	True		ENSG00000104218	ENSG00000104218	HGNC:26193													
CTNS	gene	CTNS	Expert Review Green;Expert list;Expert Review Green;Expert list;Expert Review Green;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Cystinosis, nephropathic MIM#219800			Abnormality of the kidney;HP:0000077	20301574, 9537412, 31068690		False	3	100;0;0	8.20	False		ENSG00000040531	ENSG00000040531	HGNC:2518													
CTU2	gene	CTU2	Expert Review Green;Expert Review Green;Expert list;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome			Abnormality of the kidney;HP:0000077	27480277;26633546		False	3	100;0;0	8.20	True		ENSG00000174177	ENSG00000174177	HGNC:28005													
CUBN	gene	CUBN	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000107611	ENSG00000107611	HGNC:2548													
CUL3	gene	CUL3	Expert Review Green;KidGen_AldoHypertension v38.1.0;Expert Review Green;KidGen_AldoHypertension v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pseudohypoaldosteronism, type IIE, MIM# 614496			Abnormality of the kidney;HP:0000077	22266938		False	3	100;0;0	8.20	False		ENSG00000036257	ENSG00000036257	HGNC:2553													
CYP11B1	gene	CYP11B1	Expert Review Green;Expert Review;Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Aldosteronism, glucocorticoid-remediable, MIM#	103900"			Abnormality of the kidney;HP:0000077	29703198;1731223		False	3	50;50;0	8.20	False		ENSG00000160882	ENSG00000160882	HGNC:2591													
CYP11B2	gene	CYP11B2	Expert Review Green;KidGen_AldoHypertension v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypoaldosteronism, congenital, due to CMO I deficiency (MIM#203400) or due to CMO II deficiency (MIM#610600)			Abnormality of the kidney;HP:0000077	9360501;9814506;12788848;8439335;8772616;15240589		False	3	100;0;0	8.20	False		ENSG00000179142	ENSG00000179142	HGNC:2592													
CYP17A1	gene	CYP17A1	Expert Review Green;Expert list;Expert list;Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	17-alpha-hydroxylase/17,20-lyase deficiency, MIM# 202110			Abnormality of the kidney;HP:0000077	2843762, 14671162, 2026124		False	3	100;0;0	8.20	False		ENSG00000148795	ENSG00000148795	HGNC:2593													
CYP21A2	gene	CYP21A2	Expert Review Green;Expert list;Expert list;Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency, 201910;Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency, 201910			Abnormality of the kidney;HP:0000077	11397897;12930931;12915679		False	3	100;0;0	8.20	False		ENSG00000231852	ENSG00000231852	HGNC:2600													
CYP24A1	gene	CYP24A1	Expert Review Green;KidGen_CalcPhos v38.1.0;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypercalcaemia, infantile, 1, MIM# 143880;MONDO:0020739			Abnormality of the kidney;HP:0000077	21675912;33186763;32743688;33516786;32866123;22047572		False	3	100;0;0	8.20	False		ENSG00000019186	ENSG00000019186	HGNC:2602													
CYP27B1	gene	CYP27B1	Expert Review Green;KidGen_CalcPhos v38.1.0;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Vitamin D-dependent rickets, type I MIM#264700			Abnormality of the kidney;HP:0000077	27473561;34492747;12050193;9486994;33823104;9415400		False	3	100;0;0	8.20	False		ENSG00000111012	ENSG00000111012	HGNC:2606													
CYP2R1	gene	CYP2R1	Expert Review Green;KidGen_CalcPhos v38.1.0;Expert Review Green;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Rickets due to defect in vitamin D 25-hydroxylation deficiency MIM#600081			Abnormality of the kidney;HP:0000077	28548312;15128933		False	3	100;0;0	8.20	False		ENSG00000186104	ENSG00000186104	HGNC:20580													
DAAM2	gene	DAAM2	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 24, MIM# 619263;steroid-resistant nephrotic syndrome (SRNS)			Abnormality of the kidney;HP:0000077	33232676		False	3	100;0;0	8.20	True		ENSG00000146122	ENSG00000146122	HGNC:18143													
DCDC2	gene	DCDC2	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 19, MIM# 616217			Abnormality of the kidney;HP:0000077	25557784;31821705;27469900		False	3	33;67;0	8.20	True		ENSG00000146038	ENSG00000146038	HGNC:18141													
DGKE	gene	DGKE	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000153933	ENSG00000153933	HGNC:2852													
DGKE	gene	DGKE	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 7, MIM# 615008			Abnormality of the kidney;HP:0000077	23274426;23542698		False	3	100;0;0	8.20	True		ENSG00000153933	ENSG00000153933	HGNC:2852													
DHCR7	gene	DHCR7	Expert Review Green;NHS GMS;Expert Review Green;Expert list;Expert Review Green;Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome;OMIM #270400			Abnormality of the kidney;HP:0000077	3812577;10069707;23059950;9678700		False	3	100;0;0	8.20	True		ENSG00000172893	ENSG00000172893	HGNC:2860													
DLC1	gene	DLC1	Expert Review Green;Expert list;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Neprhotic syndrome			Abnormality of the kidney;HP:0000077	29773874		False	3	100;0;0	8.20	True		ENSG00000164741	ENSG00000164741	HGNC:2897													
DMP1	gene	DMP1	Expert Review Green;KidGen_CalcPhos v38.1.0;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypophosphatemic rickets MIM#241520			Abnormality of the kidney;HP:0000077	32920683;17033621;17033625		False	3	100;0;0	8.20	False		ENSG00000152592	ENSG00000152592	HGNC:2932													
DNAJB11	gene	DNAJB11	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Polycystic kidney disease 6 with or without polycystic liver disease, MIM#618061;Ivermark II syndrome.			Abnormality of the kidney;HP:0000077	29706351;29777155;33129895		False	3	100;0;0	8.20	True		ENSG00000090520	ENSG00000090520	HGNC:14889													
